"site_date_hour","call_rate","n_call","rec_time","hour","month","year","site"
"SUKIA_20200925_020000",3.99985733333333,12,19.9992866666667,2,9,2020,"SUKIA"
"SUKIA_20200925_030000",5.33314311111111,16,19.9992866666667,3,9,2020,"SUKIA"
"SUKIA_20200925_040000",28.3323227777778,85,19.9992866666667,4,9,2020,"SUKIA"
"SUKIA_20200925_170000",8.33303611111111,25,19.9992866666667,17,9,2020,"SUKIA"
"SUKIA_20200925_180000",43.9984306666667,132,19.9992866666667,18,9,2020,"SUKIA"
"SUKIA_20200925_190000",33.3321444444444,100,19.9992866666667,19,9,2020,"SUKIA"
"SUKIA_20200925_200000",48.9982523333333,147,19.9992866666667,20,9,2020,"SUKIA"
"SUKIA_20200925_210000",78.6638608888889,236,19.9992866666667,21,9,2020,"SUKIA"
"SUKIA_20200925_220000",43.3317877777778,130,19.9992866666667,22,9,2020,"SUKIA"
"SUKIA_20200925_230000",4.33317877777778,13,19.9992866666667,23,9,2020,"SUKIA"
"SUKIA_20200926_000000",2.66657155555556,8,19.9992866666667,0,9,2020,"SUKIA"
"SUKIA_20200926_010000",2.33325011111111,7,19.9992866666667,1,9,2020,"SUKIA"
"SUKIA_20200926_020000",8.33303611111111,25,19.9992866666667,2,9,2020,"SUKIA"
"SUKIA_20200926_030000",13.9995006666667,42,19.9992866666667,3,9,2020,"SUKIA"
"SUKIA_20200926_040000",4.33317877777778,13,19.9992866666667,4,9,2020,"SUKIA"
"SUKIA_20200926_170000",19.3326437777778,58,19.9992866666667,17,9,2020,"SUKIA"
"SUKIA_20200926_180000",19.3326437777778,58,19.9992866666667,18,9,2020,"SUKIA"
"SUKIA_20200926_190000",35.6653945555556,107,19.9992866666667,19,9,2020,"SUKIA"
"SUKIA_20200926_200000",34.6654302222222,104,19.9992866666667,20,9,2020,"SUKIA"
"SUKIA_20200926_210000",19.3326437777778,58,19.9992866666667,21,9,2020,"SUKIA"
"SUKIA_20200926_220000",11.3329291111111,34,19.9992866666667,22,9,2020,"SUKIA"
"SUKIA_20200926_230000",11.6662505555556,35,19.9992866666667,23,9,2020,"SUKIA"
"SUKIA_20200927_000000",0.999964333333333,3,19.9992866666667,0,9,2020,"SUKIA"
"SUKIA_20200927_010000",0.333321444444444,1,19.9992866666667,1,9,2020,"SUKIA"
"SUKIA_20200927_020000",0,0,19.9992866666667,2,9,2020,"SUKIA"
"SUKIA_20200927_030000",0.333321444444444,1,19.9992866666667,3,9,2020,"SUKIA"
"SUKIA_20200927_040000",0,0,19.9992866666667,4,9,2020,"SUKIA"
"SUKIA_20200927_170000",0.666642888888889,2,19.9992866666667,17,9,2020,"SUKIA"
"SUKIA_20200927_180000",6.33310744444444,19,19.9992866666667,18,9,2020,"SUKIA"
"SUKIA_20200927_190000",22.9991796666667,69,19.9992866666667,19,9,2020,"SUKIA"
"SUKIA_20200927_200000",27.6656798888889,83,19.9992866666667,20,9,2020,"SUKIA"
"SUKIA_20200927_210000",33.9987873333333,102,19.9992866666667,21,9,2020,"SUKIA"
"SUKIA_20200927_220000",20.6659295555556,62,19.9992866666667,22,9,2020,"SUKIA"
"SUKIA_20200927_230000",2.66657155555556,8,19.9992866666667,23,9,2020,"SUKIA"
"SUKIA_20200928_000000",0.666642888888889,2,19.9992866666667,0,9,2020,"SUKIA"
"SUKIA_20200928_010000",1.33328577777778,4,19.9992866666667,1,9,2020,"SUKIA"
"SUKIA_20200928_020000",0.333321444444444,1,19.9992866666667,2,9,2020,"SUKIA"
"SUKIA_20200928_030000",0.666642888888889,2,19.9992866666667,3,9,2020,"SUKIA"
"SUKIA_20200928_040000",0,0,19.9992866666667,4,9,2020,"SUKIA"
"SUKIA_20200928_170000",0.666642888888889,2,19.9992866666667,17,9,2020,"SUKIA"
"SUKIA_20200928_180000",13.3328577777778,40,19.9992866666667,18,9,2020,"SUKIA"
"SUKIA_20200928_190000",45.6650378888889,137,19.9992866666667,19,9,2020,"SUKIA"
"SUKIA_20200928_200000",35.998716,108,19.9992866666667,20,9,2020,"SUKIA"
"SUKIA_20200928_210000",65.6643245555556,197,19.9992866666667,21,9,2020,"SUKIA"
"SUKIA_20200928_220000",62.997753,189,19.9992866666667,22,9,2020,"SUKIA"
"SUKIA_20200928_230000",22.9991796666667,69,19.9992866666667,23,9,2020,"SUKIA"
"SUKIA_20200929_000000",8.33303611111111,25,19.9992866666667,0,9,2020,"SUKIA"
"SUKIA_20200929_010000",1.99992866666667,6,19.9992866666667,1,9,2020,"SUKIA"
"SUKIA_20200929_020000",8.66635755555555,26,19.9992866666667,2,9,2020,"SUKIA"
"SUKIA_20200929_030000",2.33325011111111,7,19.9992866666667,3,9,2020,"SUKIA"
"SUKIA_20200929_040000",11.3329291111111,34,19.9992866666667,4,9,2020,"SUKIA"
"SUKIA_20200929_170000",0.999964333333333,3,19.9992866666667,17,9,2020,"SUKIA"
"SUKIA_20200929_180000",32.6655015555556,98,19.9992866666667,18,9,2020,"SUKIA"
"SUKIA_20200929_190000",66.9976103333333,201,19.9992866666667,19,9,2020,"SUKIA"
"SUKIA_20200929_200000",71.3307891111111,214,19.9992866666667,20,9,2020,"SUKIA"
"SUKIA_20200929_210000",35.3320731111111,106,19.9992866666667,21,9,2020,"SUKIA"
"SUKIA_20200929_220000",22.3325367777778,67,19.9992866666667,22,9,2020,"SUKIA"
"SUKIA_20200929_230000",7.99971466666667,24,19.9992866666667,23,9,2020,"SUKIA"
"SUKIA_20200930_000000",1.33328577777778,4,19.9992866666667,0,9,2020,"SUKIA"
"SUKIA_20200930_010000",0.666642888888889,2,19.9992866666667,1,9,2020,"SUKIA"
"SUKIA_20200930_020000",0.333321444444444,1,19.9992866666667,2,9,2020,"SUKIA"
"SUKIA_20200930_030000",7.66639322222222,23,19.9992866666667,3,9,2020,"SUKIA"
"SUKIA_20200930_040000",5.999786,18,19.9992866666667,4,9,2020,"SUKIA"
"SUKIA_20200930_170000",1.66660722222222,5,19.9992866666667,17,9,2020,"SUKIA"
"SUKIA_20200930_180000",18.3326794444444,55,19.9992866666667,18,9,2020,"SUKIA"
"SUKIA_20200930_190000",39.9985733333333,120,19.9992866666667,19,9,2020,"SUKIA"
"SUKIA_20200930_200000",100.329754777778,301,19.9992866666667,20,9,2020,"SUKIA"
"SUKIA_20200930_210000",54.3313954444444,163,19.9992866666667,21,9,2020,"SUKIA"
"SUKIA_20200930_220000",22.9991796666667,69,19.9992866666667,22,9,2020,"SUKIA"
"SUKIA_20200930_230000",2.999893,9,19.9992866666667,23,9,2020,"SUKIA"
"SUKIA_20201001_000000",0.666642888888889,2,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201001_010000",0,0,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201001_020000",0.999964333333333,3,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201001_030000",2.999893,9,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201001_040000",3.66653588888889,11,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201001_170000",2.33325011111111,7,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201001_180000",26.6657155555556,80,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201001_190000",20.3326081111111,61,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201001_200000",30.6655728888889,92,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201001_210000",26.999037,81,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201001_220000",11.999572,36,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201001_230000",2.999893,9,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201002_000000",0.666642888888889,2,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201002_010000",0.666642888888889,2,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201002_020000",5.66646455555556,17,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201002_030000",0.333321444444444,1,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201002_040000",0.333321444444444,1,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201002_170000",6.33310744444444,19,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201002_180000",17.3327151111111,52,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201002_190000",28.3323227777778,85,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201002_200000",48.3316094444444,145,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201002_210000",24.6657868888889,74,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201002_220000",7.66639322222222,23,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201002_230000",6.99975033333333,21,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201003_000000",1.66660722222222,5,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201003_010000",0.999964333333333,3,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201003_020000",0.999964333333333,3,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201003_030000",2.33325011111111,7,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201003_040000",0.999964333333333,3,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201003_170000",0.333321444444444,1,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201003_180000",5.33314311111111,16,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201003_190000",34.3321087777778,103,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201003_200000",30.3322514444444,91,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201003_210000",51.3315024444444,154,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201003_220000",69.6641818888889,209,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201003_230000",30.9988943333333,93,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201004_000000",17.6660365555556,53,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201004_010000",29.6656085555556,89,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201004_020000",4.33317877777778,13,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201004_030000",0.999964333333333,3,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201004_040000",5.33314311111111,16,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201004_170000",6.66642888888889,20,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201004_180000",0.999964333333333,3,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201004_190000",1.66660722222222,5,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201004_200000",13.6661792222222,41,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201004_210000",19.6659652222222,59,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201004_220000",27.9990013333333,84,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201004_230000",13.3328577777778,40,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201005_000000",10.6662862222222,32,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201005_010000",3.66653588888889,11,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201005_020000",2.33325011111111,7,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201005_030000",8.999679,27,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201005_040000",1.99992866666667,6,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201005_170000",1.33328577777778,4,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201005_180000",17.3327151111111,52,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201005_190000",9.66632188888889,29,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201005_200000",17.3327151111111,52,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201005_210000",11.999572,36,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201005_220000",21.9992153333333,66,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201005_230000",8.33303611111111,25,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201006_000000",6.33310744444444,19,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201006_010000",4.99982166666667,15,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201006_020000",12.9995363333333,39,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201006_030000",3.66653588888889,11,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201006_040000",2.999893,9,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201006_170000",5.999786,18,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201006_180000",17.999358,54,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201006_190000",31.9988586666667,96,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201006_200000",58.6645742222222,176,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201006_210000",70.9974676666667,213,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201006_220000",34.9987516666667,105,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201006_230000",37.6653232222222,113,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201007_000000",6.66642888888889,20,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201007_010000",1.66660722222222,5,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201007_020000",2.999893,9,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201007_030000",0.666642888888889,2,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201007_040000",3.33321444444444,10,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201007_170000",0.666642888888889,2,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201007_180000",7.33307177777778,22,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201007_190000",26.6657155555556,80,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201007_200000",46.3316807777778,139,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201007_210000",44.3317521111111,133,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201007_220000",24.6657868888889,74,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201007_230000",24.9991083333333,75,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201008_000000",4.66650022222222,14,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201008_010000",6.99975033333333,21,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201008_020000",17.999358,54,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201008_030000",2.999893,9,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201008_040000",5.66646455555556,17,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201008_170000",3.99985733333333,12,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201008_180000",16.6660722222222,50,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201008_190000",8.999679,27,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201008_200000",21.3325724444444,64,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201008_210000",43.9984306666667,132,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201008_220000",46.6650022222222,140,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201008_230000",20.999251,63,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201009_000000",7.33307177777778,22,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201009_010000",3.33321444444444,10,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201009_020000",0.999964333333333,3,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201009_030000",9.66632188888889,29,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201009_040000",8.999679,27,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201009_170000",0.666642888888889,2,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201009_180000",12.9995363333333,39,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201009_190000",8.33303611111111,25,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201009_200000",28.6656442222222,86,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201009_210000",26.3323941111111,79,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201009_220000",42.6651448888889,128,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201009_230000",23.6658225555556,71,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201010_000000",12.9995363333333,39,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201010_010000",18.9993223333333,57,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201010_020000",15.9994293333333,48,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201010_030000",4.33317877777778,13,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201010_040000",0.333321444444444,1,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201010_170000",10.3329647777778,31,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201010_180000",11.999572,36,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201010_190000",26.6657155555556,80,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201010_200000",38.6652875555556,116,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201010_210000",53.998074,162,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201010_220000",47.3316451111111,142,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201010_230000",22.6658582222222,68,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201011_000000",9.99964333333333,30,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201011_010000",3.66653588888889,11,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201011_020000",0.666642888888889,2,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201011_030000",0.999964333333333,3,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201011_040000",5.66646455555556,17,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201011_170000",2.999893,9,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201011_180000",8.33303611111111,25,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201011_190000",18.9993223333333,57,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201011_200000",48.6649308888889,146,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201011_210000",48.6649308888889,146,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201011_220000",39.3319304444444,118,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201011_230000",27.6656798888889,83,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201012_000000",8.66635755555555,26,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201012_010000",3.99985733333333,12,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201012_020000",2.999893,9,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201012_030000",4.33317877777778,13,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201012_040000",1.99992866666667,6,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201012_170000",7.33307177777778,22,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201012_180000",11.3329291111111,34,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201012_190000",19.3326437777778,58,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201012_200000",26.999037,81,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201012_210000",82.6637182222222,248,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201012_220000",32.6655015555556,98,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201012_230000",27.6656798888889,83,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201013_000000",12.9995363333333,39,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201013_010000",14.999465,45,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201013_020000",1.99992866666667,6,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201013_030000",6.99975033333333,21,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201013_040000",2.66657155555556,8,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201013_170000",1.99992866666667,6,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201013_180000",7.66639322222222,23,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201013_190000",16.6660722222222,50,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201013_200000",25.9990726666667,78,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201013_210000",29.99893,90,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201013_220000",22.9991796666667,69,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201013_230000",10.6662862222222,32,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201014_000000",8.66635755555555,26,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201014_010000",2.999893,9,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201014_020000",0.666642888888889,2,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201014_030000",1.66660722222222,5,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201014_040000",11.6662505555556,35,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201014_170000",0,0,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201014_180000",6.99975033333333,21,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201014_190000",7.33307177777778,22,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201014_200000",28.3323227777778,85,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201014_210000",26.3323941111111,79,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201014_220000",24.9991083333333,75,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201014_230000",29.3322871111111,88,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201015_000000",18.6660008888889,56,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201015_010000",16.6660722222222,50,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201015_020000",9.66632188888889,29,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201015_030000",5.999786,18,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201015_040000",24.6657868888889,74,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201015_170000",13.3328577777778,40,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201015_180000",59.6645385555556,179,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201015_190000",42.6651448888889,128,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201015_200000",71.3307891111111,214,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201015_210000",56.6646455555556,170,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201015_220000",34.9987516666667,105,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201015_230000",42.9984663333333,129,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201016_000000",15.9994293333333,48,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201016_010000",11.999572,36,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201016_020000",6.66642888888889,20,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201016_030000",7.33307177777778,22,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201016_040000",4.99982166666667,15,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201016_170000",1.99992866666667,6,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201016_180000",26.6657155555556,80,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201016_190000",24.6657868888889,74,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201016_200000",63.9977173333333,192,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201016_210000",39.6652518888889,119,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201016_220000",34.9987516666667,105,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201016_230000",5.33314311111111,16,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201017_000000",3.99985733333333,12,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201017_010000",0.333321444444444,1,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201017_020000",1.33328577777778,4,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201017_030000",0.333321444444444,1,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201017_040000",0.999964333333333,3,19.9992866666667,4,10,2020,"SUKIA"
"SUKIA_20201017_170000",3.33321444444444,10,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201017_180000",8.999679,27,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201017_190000",16.3327507777778,49,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201017_200000",28.9989656666667,87,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201017_210000",40.6652162222222,122,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201017_220000",31.6655372222222,95,19.9992866666667,22,10,2020,"SUKIA"
"SUKIA_20201017_230000",10.6662862222222,32,19.9992866666667,23,10,2020,"SUKIA"
"SUKIA_20201018_000000",4.66650022222222,14,19.9992866666667,0,10,2020,"SUKIA"
"SUKIA_20201018_010000",0.666642888888889,2,19.9992866666667,1,10,2020,"SUKIA"
"SUKIA_20201018_020000",1.99992866666667,6,19.9992866666667,2,10,2020,"SUKIA"
"SUKIA_20201018_030000",0,0,19.9992866666667,3,10,2020,"SUKIA"
"SUKIA_20201018_040000",0.666642888888889,4,9.99964333333333,4,10,2020,"SUKIA"
"SUKIA_20201018_170000",4.66650022222222,14,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201018_180000",6.33310744444444,19,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201018_190000",14.3328221111111,43,19.9992866666667,19,10,2020,"SUKIA"
"SUKIA_20201018_200000",19.9992866666667,60,19.9992866666667,20,10,2020,"SUKIA"
"SUKIA_20201018_210000",33.9987873333333,102,19.9992866666667,21,10,2020,"SUKIA"
"SUKIA_20201019_170000",8.999679,27,19.9992866666667,17,10,2020,"SUKIA"
"SUKIA_20201019_180000",8.999679,27,19.9992866666667,18,10,2020,"SUKIA"
"SUKIA_20201019_190000",0.416651805555556,5,4.99982166666667,19,10,2020,"SUKIA"
"SUKIA_20201221_170000",0,0,19.9992866666667,17,12,2020,"SUKIA"
"SUKIA_20201221_180000",11.3329291111111,34,19.9992866666667,18,12,2020,"SUKIA"
"SUKIA_20201221_190000",32.3321801111111,97,19.9992866666667,19,12,2020,"SUKIA"
"SUKIA_20201221_200000",27.3323584444444,82,19.9992866666667,20,12,2020,"SUKIA"
"SUKIA_20201221_210000",27.3323584444444,82,19.9992866666667,21,12,2020,"SUKIA"
"SUKIA_20201221_220000",14.999465,45,19.9992866666667,22,12,2020,"SUKIA"
"SUKIA_20201221_230000",11.6662505555556,35,19.9992866666667,23,12,2020,"SUKIA"
"SUKIA_20201222_000000",7.99971466666667,24,19.9992866666667,0,12,2020,"SUKIA"
"SUKIA_20201222_010000",3.33321444444444,10,19.9992866666667,1,12,2020,"SUKIA"
"SUKIA_20201222_020000",1.99992866666667,6,19.9992866666667,2,12,2020,"SUKIA"
"SUKIA_20201222_030000",0.999964333333333,3,19.9992866666667,3,12,2020,"SUKIA"
"SUKIA_20201222_040000",4.33317877777778,13,19.9992866666667,4,12,2020,"SUKIA"
"SUKIA_20201222_170000",6.33310744444444,19,19.9992866666667,17,12,2020,"SUKIA"
