"","site_date_hour","call_rate","n_call","rec_time","hour","month","year","site","date_hour","temp","HR","rain","day","date","moon.date","moonlight","date_hour_min","hour_diff","rain_24","rain_48","prev_temp"
"7376","SUKIA_20200523_200000",40.9986606666667,123,19.9993466666667,20,5,2020,"SUKIA","20200523-20",27.8066666666667,82.5183333333333,0,23,2020-05-23,2020-05-24,0.0420623758544337,2020-05-23 20:00:00,6506,0.343333333333333,5.44666666666667,24.1677333333333
"7377","SUKIA_20200523_210000",84.9972233333333,255,19.9993466666667,21,5,2020,"SUKIA","20200523-21",26.85,88.8716666666667,0,23,2020-05-23,2020-05-24,0.0420623758544337,2020-05-23 21:00:00,6507,0.343333333333333,5.44666666666667,24.3262666666667
"7378","SUKIA_20200523_220000",84.6639008888889,254,19.9993466666667,22,5,2020,"SUKIA","20200523-22",26.005,93.23,0,23,2020-05-23,2020-05-24,0.0420623758544337,2020-05-23 22:00:00,6508,0.343333333333333,5.44666666666667,24.4962666666667
"7379","SUKIA_20200523_230000",39.9986933333333,120,19.9993466666667,23,5,2020,"SUKIA","20200523-23",25.6133333333333,94.89,0,23,2020-05-23,2020-05-24,0.0420623758544337,2020-05-23 23:00:00,6509,0.343333333333333,5.44666666666667,24.5944
"7380","SUKIA_20200524_000000",9.66635088888889,29,19.9993466666667,0,5,2020,"SUKIA","20200524-0",25.1483333333333,96.0366666666667,0,24,2020-05-24,2020-05-24,0.0420623758544337,2020-05-24,6510,0,0.343333333333333,24.6419333333333
"7381","SUKIA_20200524_010000",3.66654688888889,11,19.9993466666667,1,5,2020,"SUKIA","20200524-1",24.6183333333333,96.6616666666667,0.00166666666666667,24,2020-05-24,2020-05-24,0.0420623758544337,2020-05-24 01:00:00,6511,0,0.343333333333333,24.6962
"7382","SUKIA_20200524_020000",7.66641622222222,23,19.9993466666667,2,5,2020,"SUKIA","20200524-2",24.3566666666667,96.2066666666667,0,24,2020-05-24,2020-05-24,0.0420623758544337,2020-05-24 02:00:00,6512,0,0.343333333333333,24.7451333333333
"7383","SUKIA_20200524_030000",3.99986933333333,12,19.9993466666667,3,5,2020,"SUKIA","20200524-3",24.37,96.595,0,24,2020-05-24,2020-05-24,0.0420623758544337,2020-05-24 03:00:00,6513,0,0.343333333333333,24.795
"7384","SUKIA_20200524_040000",7.33309377777778,22,19.9993466666667,4,5,2020,"SUKIA","20200524-4",24.47,96.7783333333333,0,24,2020-05-24,2020-05-24,0.0420623758544337,2020-05-24 04:00:00,6514,0,0.343333333333333,24.8086666666667
"7386","SUKIA_20200524_180000",15.6661548888889,47,19.9993466666667,18,5,2020,"SUKIA","20200524-18",28.8416666666667,82.1216666666667,0,24,2020-05-24,2020-05-25,0.0947767320742346,2020-05-24 18:00:00,6528,0,0.343333333333333,25.5635333333333
"7387","SUKIA_20200524_190000",20.3326691111111,61,19.9993466666667,19,5,2020,"SUKIA","20200524-19",28.7983333333333,82.0916666666667,0,24,2020-05-24,2020-05-25,0.0947767320742346,2020-05-24 19:00:00,6529,0,0.343333333333333,25.7089333333333
"7388","SUKIA_20200524_200000",41.6653055555556,125,19.9993466666667,20,5,2020,"SUKIA","20200524-20",28.2865384615385,83.8,0,24,2020-05-24,2020-05-25,0.0947767320742346,2020-05-24 20:00:00,6530,0,0.343333333333333,25.798
"7389","SUKIA_20200524_210000",63.3312644444445,190,19.9993466666667,21,5,2020,"SUKIA","20200524-21",27.8508474576271,85.3016949152542,0,24,2020-05-24,2020-05-25,0.0947767320742346,2020-05-24 21:00:00,6531,0,0.343333333333333,25.8029333333333
"7390","SUKIA_20200524_220000",67.3311337777778,202,19.9993466666667,22,5,2020,"SUKIA","20200524-22",26.8116666666667,89.9266666666667,0,24,2020-05-24,2020-05-25,0.0947767320742346,2020-05-24 22:00:00,6532,0,0.343333333333333,25.7309333333333
"7391","SUKIA_20200524_230000",27.6657628888889,83,19.9993466666667,23,5,2020,"SUKIA","20200524-23",25.7116666666667,93.5966666666667,0,24,2020-05-24,2020-05-25,0.0947767320742346,2020-05-24 23:00:00,6533,0,0.343333333333333,25.7018666666667
"7392","SUKIA_20200525_000000",5.66648155555556,17,19.9993466666667,0,5,2020,"SUKIA","20200525-0",25.1616666666667,94.6766666666667,0,25,2020-05-25,2020-05-25,0.0947767320742346,2020-05-25,6534,0.00166666666666667,0,25.7056
"7393","SUKIA_20200525_010000",3.33322444444444,10,19.9993466666667,1,5,2020,"SUKIA","20200525-1",24.97,95.165,0,25,2020-05-25,2020-05-25,0.0947767320742346,2020-05-25 01:00:00,6535,0.00166666666666667,0,25.7087333333333
"7394","SUKIA_20200525_020000",0.666644888888889,2,19.9993466666667,2,5,2020,"SUKIA","20200525-2",24.9933333333333,95.9716666666667,0,25,2020-05-25,2020-05-25,0.0947767320742346,2020-05-25 02:00:00,6536,0.00166666666666667,0,25.7129333333333
"7395","SUKIA_20200525_030000",3.66654688888889,11,19.9993466666667,3,5,2020,"SUKIA","20200525-3",25.0333333333333,96.0783333333333,0,25,2020-05-25,2020-05-25,0.0947767320742346,2020-05-25 03:00:00,6537,0.00166666666666667,0,25.7279333333333
"7396","SUKIA_20200525_040000",14.6661875555556,44,19.9993466666667,4,5,2020,"SUKIA","20200525-4",24.8966666666667,96.44,0,25,2020-05-25,2020-05-25,0.0947767320742346,2020-05-25 04:00:00,6538,0.00166666666666667,0,25.7495333333333
"7398","SUKIA_20200525_180000",13.3328977777778,40,19.9993466666667,18,5,2020,"SUKIA","20200525-18",27.605,84.53,0,25,2020-05-25,2020-05-26,0.165766656299369,2020-05-25 18:00:00,6552,0.00166666666666667,0,26.2725525423729
"7399","SUKIA_20200525_190000",26.3324731111111,79,19.9993466666667,19,5,2020,"SUKIA","20200525-19",28.6366666666667,79.7416666666667,0,25,2020-05-25,2020-05-26,0.165766656299369,2020-05-25 19:00:00,6553,0.00166666666666667,0,26.1797525423729
"7400","SUKIA_20200525_200000",50.6650115555556,152,19.9993466666667,20,5,2020,"SUKIA","20200525-20",28.9233333333333,78.5216666666667,0,25,2020-05-25,2020-05-26,0.165766656299369,2020-05-25 20:00:00,6554,0.00166666666666667,0,26.1676140808344
"7401","SUKIA_20200525_210000",51.3316564444444,154,19.9993466666667,21,5,2020,"SUKIA","20200525-21",27.3016666666667,86.8883333333333,0,25,2020-05-25,2020-05-26,0.165766656299369,2020-05-25 21:00:00,6555,0.00166666666666667,0,26.1693813124728
"7402","SUKIA_20200525_220000",65.6645215555556,197,19.9993466666667,22,5,2020,"SUKIA","20200525-22",26.32,93.6766666666667,0,25,2020-05-25,2020-05-26,0.165766656299369,2020-05-25 22:00:00,6556,0.00166666666666667,0,26.1678479791395
"7403","SUKIA_20200525_230000",26.3324731111111,79,19.9993466666667,23,5,2020,"SUKIA","20200525-23",25.7716666666667,95.5366666666667,0,25,2020-05-25,2020-05-26,0.165766656299369,2020-05-25 23:00:00,6557,0.00166666666666667,0,26.1561146458062
"7404","SUKIA_20200526_000000",7.66641622222222,23,19.9993466666667,0,5,2020,"SUKIA","20200526-0",25.4,95.8933333333333,0,26,2020-05-26,2020-05-26,0.165766656299369,2020-05-26,6558,0,0.00166666666666667,26.1380479791395
"7405","SUKIA_20200526_010000",3.99986933333333,12,19.9993466666667,1,5,2020,"SUKIA","20200526-1",25.2433333333333,96.2716666666667,0,26,2020-05-26,2020-05-26,0.165766656299369,2020-05-26 01:00:00,6559,0,0.00166666666666667,26.1309146458062
"7406","SUKIA_20200526_020000",2.33325711111111,7,19.9993466666667,2,5,2020,"SUKIA","20200526-2",25.24,96.1383333333333,0,26,2020-05-26,2020-05-26,0.165766656299369,2020-05-26 02:00:00,6560,0,0.00166666666666667,26.1459146458062
"7407","SUKIA_20200526_030000",14.99951,45,19.9993466666667,3,5,2020,"SUKIA","20200526-3",24.9583333333333,96.6533333333333,0,26,2020-05-26,2020-05-26,0.165766656299369,2020-05-26 03:00:00,6561,0,0.00166666666666667,26.1729813124728
"7408","SUKIA_20200526_040000",7.66641622222222,23,19.9993466666667,4,5,2020,"SUKIA","20200526-4",25.065,95.3083333333333,0,26,2020-05-26,2020-05-26,0.165766656299369,2020-05-26 04:00:00,6562,0,0.00166666666666667,26.1940479791395
"7410","SUKIA_20200526_180000",13.6662202222222,41,19.9993466666667,18,5,2020,"SUKIA","20200526-18",30.0283333333333,77.3916666666667,0,26,2020-05-26,2020-05-27,0.251830503188684,2020-05-26 18:00:00,6576,0,0.00166666666666667,26.2279621034333
"7411","SUKIA_20200526_190000",13.3328977777778,40,19.9993466666667,19,5,2020,"SUKIA","20200526-19",29.98,80.4633333333333,0,26,2020-05-26,2020-05-27,0.251830503188684,2020-05-26 19:00:00,6577,0,0.00166666666666667,26.2197621034333
"7412","SUKIA_20200526_200000",54.9982033333333,165,19.9993466666667,20,5,2020,"SUKIA","20200526-20",29.2866666666667,79.745,0,26,2020-05-26,2020-05-27,0.251830503188684,2020-05-26 20:00:00,6578,0,0.00166666666666667,26.2247621034333
"7413","SUKIA_20200526_210000",86.997158,261,19.9993466666667,21,5,2020,"SUKIA","20200526-21",27.6283333333333,85.6283333333333,0,26,2020-05-26,2020-05-27,0.251830503188684,2020-05-26 21:00:00,6579,0,0.00166666666666667,26.1853672316384
"7414","SUKIA_20200526_220000",40.9986606666667,123,19.9993466666667,22,5,2020,"SUKIA","20200526-22",26.79,92.08,0,26,2020-05-26,2020-05-27,0.251830503188684,2020-05-26 22:00:00,6580,0,0.00166666666666667,26.1241333333333
"7415","SUKIA_20200526_230000",35.998824,108,19.9993466666667,23,5,2020,"SUKIA","20200526-23",26.2965517241379,95.3034482758621,0,26,2020-05-26,2020-05-27,0.251830503188684,2020-05-26 23:00:00,6581,0,0.00166666666666667,26.0825333333333
"7416","SUKIA_20200527_000000",16.9994446666667,51,19.9993466666667,0,5,2020,"SUKIA","20200527-0",25.8216666666667,96.8683333333333,0.00166666666666667,27,2020-05-27,2020-05-27,0.251830503188684,2020-05-27,6582,0,0,26.0700666666667
"7417","SUKIA_20200527_010000",11.3329631111111,34,19.9993466666667,1,5,2020,"SUKIA","20200527-1",25.1983333333333,97.475,0.16,27,2020-05-27,2020-05-27,0.251830503188684,2020-05-27 01:00:00,6583,0,0,26.0733333333333
"7418","SUKIA_20200527_020000",4.33319177777778,13,19.9993466666667,2,5,2020,"SUKIA","20200527-2",24.7766666666667,98.6883333333333,0,27,2020-05-27,2020-05-27,0.251830503188684,2020-05-27 02:00:00,6584,0,0,26.0841333333333
"7419","SUKIA_20200527_030000",5.999804,18,19.9993466666667,3,5,2020,"SUKIA","20200527-3",24.5816666666667,98.5383333333333,0,27,2020-05-27,2020-05-27,0.251830503188684,2020-05-27 03:00:00,6585,0,0,26.0827333333333
"7420","SUKIA_20200527_040000",40.3320157777778,121,19.9993466666667,4,5,2020,"SUKIA","20200527-4",23.9716666666667,97.2,0,27,2020-05-27,2020-05-27,0.251830503188684,2020-05-27 04:00:00,6586,0,0,26.084
"7422","SUKIA_20200527_180000",9.33302844444444,28,19.9993466666667,18,5,2020,"SUKIA","20200527-18",28.695,78.5366666666667,0,27,2020-05-27,2020-05-28,0.349086793540086,2020-05-27 18:00:00,6600,0,0,26.592
"7423","SUKIA_20200527_190000",12.9995753333333,39,19.9993466666667,19,5,2020,"SUKIA","20200527-19",29.215,75.4416666666667,0,27,2020-05-27,2020-05-28,0.349086793540086,2020-05-27 19:00:00,6601,0,0,26.687
"7424","SUKIA_20200527_200000",11.999608,36,19.9993466666667,20,5,2020,"SUKIA","20200527-20",28.84,79.0016666666667,0,27,2020-05-27,2020-05-28,0.349086793540086,2020-05-27 20:00:00,6602,0,0,26.713
"7425","SUKIA_20200527_210000",39.6653708888889,119,19.9993466666667,21,5,2020,"SUKIA","20200527-21",28.325,81.0116666666667,0,27,2020-05-27,2020-05-28,0.349086793540086,2020-05-27 21:00:00,6603,0,0,26.6612
"7426","SUKIA_20200527_220000",42.9985953333333,129,19.9993466666667,22,5,2020,"SUKIA","20200527-22",26.2566666666667,89.565,0,27,2020-05-27,2020-05-28,0.349086793540086,2020-05-27 22:00:00,6604,0,0,26.6407333333333
"7427","SUKIA_20200527_230000",50.6650115555556,152,19.9993466666667,23,5,2020,"SUKIA","20200527-23",24.6283333333333,95.16,0.983333333333333,27,2020-05-27,2020-05-28,0.349086793540086,2020-05-27 23:00:00,6605,0,0,26.6397954022989
"7428","SUKIA_20200528_000000",19.6660242222222,59,19.9993466666667,0,5,2020,"SUKIA","20200528-0",21.595,95.57,0.225,28,2020-05-28,2020-05-28,0.349086793540086,2020-05-28,6606,1.22166666666667,0,26.6417954022989
"7429","SUKIA_20200528_010000",4.99983666666667,15,19.9993466666667,1,5,2020,"SUKIA","20200528-1",21.2383333333333,90.03,0.121666666666667,28,2020-05-28,2020-05-28,0.349086793540086,2020-05-28 01:00:00,6607,1.22166666666667,0,26.6337287356322
"7430","SUKIA_20200528_020000",2.66657955555556,8,19.9993466666667,2,5,2020,"SUKIA","20200528-2",21.8466666666667,84.16,0,28,2020-05-28,2020-05-28,0.349086793540086,2020-05-28 02:00:00,6608,1.22166666666667,0,26.6150620689655
"7431","SUKIA_20200528_030000",12.9995753333333,39,19.9993466666667,3,5,2020,"SUKIA","20200528-3",23.06,75.6066666666667,0,28,2020-05-28,2020-05-28,0.349086793540086,2020-05-28 03:00:00,6609,1.22166666666667,0,26.5887287356322
"7432","SUKIA_20200528_040000",1.99993466666667,6,19.9993466666667,4,5,2020,"SUKIA","20200528-4",24.3433333333333,67.255,0,28,2020-05-28,2020-05-28,0.349086793540086,2020-05-28 04:00:00,6610,1.22166666666667,0,26.5492620689655
"7434","SUKIA_20200528_180000",5.999804,18,19.9993466666667,18,5,2020,"SUKIA","20200528-18",26.12,83.395,0,28,2020-05-28,2020-05-29,0.453149268989655,2020-05-28 18:00:00,6624,1.22166666666667,0,26.3235287356322
"7435","SUKIA_20200528_190000",6.66644888888889,20,19.9993466666667,19,5,2020,"SUKIA","20200528-19",25.685,85.3616666666667,0,28,2020-05-28,2020-05-29,0.453149268989655,2020-05-28 19:00:00,6625,1.22166666666667,0,26.2909954022989
"7436","SUKIA_20200528_200000",11.999608,36,19.9993466666667,20,5,2020,"SUKIA","20200528-20",25.5383333333333,86.1266666666667,0,28,2020-05-28,2020-05-29,0.453149268989655,2020-05-28 20:00:00,6626,1.22166666666667,0,26.2453954022989
"7437","SUKIA_20200528_210000",20.999314,63,19.9993466666667,21,5,2020,"SUKIA","20200528-21",24.9633333333333,88.1166666666667,0,28,2020-05-28,2020-05-29,0.453149268989655,2020-05-28 21:00:00,6627,1.22166666666667,0,26.2069287356322
"7438","SUKIA_20200528_220000",6.66644888888889,20,19.9993466666667,22,5,2020,"SUKIA","20200528-22",23.98,92.0633333333333,0.00666666666666667,28,2020-05-28,2020-05-29,0.453149268989655,2020-05-28 22:00:00,6628,1.22166666666667,0,26.1520620689655
"7439","SUKIA_20200528_230000",9.33302844444444,28,19.9993466666667,23,5,2020,"SUKIA","20200528-23",23.1333333333333,94.375,0,28,2020-05-28,2020-05-29,0.453149268989655,2020-05-28 23:00:00,6629,1.22166666666667,0,26.0655954022989
"7440","SUKIA_20200529_000000",2.33325711111111,7,19.9993466666667,0,5,2020,"SUKIA","20200529-0",22.7366666666667,96,0.0783333333333333,29,2020-05-29,2020-05-29,0.453149268989655,2020-05-29,6630,0.353333333333333,1.22166666666667,25.8775333333333
"7441","SUKIA_20200529_010000",2.66657955555556,8,19.9993466666667,1,5,2020,"SUKIA","20200529-1",22.135,96.6933333333333,0.126666666666667,29,2020-05-29,2020-05-29,0.453149268989655,2020-05-29 01:00:00,6631,0.353333333333333,1.22166666666667,25.6942
"7442","SUKIA_20200529_020000",5.999804,18,19.9993466666667,2,5,2020,"SUKIA","20200529-2",21.815,97.7983333333333,0.025,29,2020-05-29,2020-05-29,0.453149268989655,2020-05-29 02:00:00,6632,0.353333333333333,1.22166666666667,25.5601333333333
"7443","SUKIA_20200529_030000",1.66661222222222,5,19.9993466666667,3,5,2020,"SUKIA","20200529-3",21.7916666666667,98.105,0.0533333333333333,29,2020-05-29,2020-05-29,0.453149268989655,2020-05-29 03:00:00,6633,0.353333333333333,1.22166666666667,25.4914666666667
"7444","SUKIA_20200529_040000",4.33319177777778,13,19.9993466666667,4,5,2020,"SUKIA","20200529-4",21.8133333333333,98.4183333333333,0.0333333333333333,29,2020-05-29,2020-05-29,0.453149268989655,2020-05-29 04:00:00,6634,0.353333333333333,1.22166666666667,25.4819333333333
"7446","SUKIA_20200529_180000",3.99986933333333,12,19.9993466666667,18,5,2020,"SUKIA","20200529-18",26.625,85.65,0,29,2020-05-29,2020-05-30,0.559324712248453,2020-05-29 18:00:00,6648,0.353333333333333,1.22166666666667,25.3804
"7447","SUKIA_20200529_190000",1.66661222222222,5,19.9993466666667,19,5,2020,"SUKIA","20200529-19",23.295,96.8366666666667,7.21,29,2020-05-29,2020-05-30,0.559324712248453,2020-05-29 19:00:00,6649,0.353333333333333,1.22166666666667,25.26
"7448","SUKIA_20200529_200000",0.333322444444444,1,19.9993466666667,20,5,2020,"SUKIA","20200529-20",22.6216666666667,99.4016666666667,0.776666666666667,29,2020-05-29,2020-05-30,0.559324712248453,2020-05-29 20:00:00,6650,0.353333333333333,1.22166666666667,25.1129333333333
"7449","SUKIA_20200529_210000",9.33302844444444,28,19.9993466666667,21,5,2020,"SUKIA","20200529-21",22.9116666666667,99.2166666666667,0.248333333333333,29,2020-05-29,2020-05-30,0.559324712248453,2020-05-29 21:00:00,6651,0.353333333333333,1.22166666666667,24.9578666666667
"7450","SUKIA_20200529_220000",7.99973866666667,24,19.9993466666667,22,5,2020,"SUKIA","20200529-22",22.38,98.9633333333333,0.175,29,2020-05-29,2020-05-30,0.559324712248453,2020-05-29 22:00:00,6652,0.353333333333333,1.22166666666667,24.7840666666667
"7451","SUKIA_20200529_230000",0.666644888888889,2,19.9993466666667,23,5,2020,"SUKIA","20200529-23",22.4666666666667,99.4316666666667,0.348333333333333,29,2020-05-29,2020-05-30,0.559324712248453,2020-05-29 23:00:00,6653,0.353333333333333,1.22166666666667,24.6591333333333
"7452","SUKIA_20200530_000000",3.33322444444444,10,19.9993466666667,0,5,2020,"SUKIA","20200530-0",22.3133333333333,99.425,0.881666666666667,30,2020-05-30,2020-05-30,0.559324712248453,2020-05-30,6654,9.07666666666667,0.353333333333333,24.5834666666667
"7453","SUKIA_20200530_010000",2.999902,9,19.9993466666667,1,5,2020,"SUKIA","20200530-1",21.9816666666667,99.3383333333333,0.653333333333333,30,2020-05-30,2020-05-30,0.559324712248453,2020-05-30 01:00:00,6655,9.07666666666667,0.353333333333333,24.6050666666667
"7454","SUKIA_20200530_020000",1.66661222222222,5,19.9993466666667,2,5,2020,"SUKIA","20200530-2",21.2516666666667,99.175,0.0966666666666667,30,2020-05-30,2020-05-30,0.559324712248453,2020-05-30 02:00:00,6656,9.07666666666667,0.353333333333333,24.6281333333333
"7455","SUKIA_20200530_030000",9.99967333333333,30,19.9993466666667,3,5,2020,"SUKIA","20200530-3",21.07,99.1133333333333,0.0116666666666667,30,2020-05-30,2020-05-30,0.559324712248453,2020-05-30 03:00:00,6657,9.07666666666667,0.353333333333333,24.6259333333333
"7456","SUKIA_20200530_040000",6.33312644444444,19,19.9993466666667,4,5,2020,"SUKIA","20200530-4",21.0533333333333,99.11,0,30,2020-05-30,2020-05-30,0.559324712248453,2020-05-30 04:00:00,6658,9.07666666666667,0.353333333333333,24.5760666666667
"7458","SUKIA_20200530_180000",20.3326691111111,61,19.9993466666667,18,5,2020,"SUKIA","20200530-18",25.99,84.43,0,30,2020-05-30,2020-05-31,0.662824611186523,2020-05-30 18:00:00,6672,9.07666666666667,0.353333333333333,23.8316666666667
"7459","SUKIA_20200530_190000",14.3328651111111,43,19.9993466666667,19,5,2020,"SUKIA","20200530-19",26.1166666666667,85.36,0,30,2020-05-30,2020-05-31,0.662824611186523,2020-05-30 19:00:00,6673,9.07666666666667,0.353333333333333,23.7186666666667
"7460","SUKIA_20200530_200000",37.9987586666667,114,19.9993466666667,20,5,2020,"SUKIA","20200530-20",25.625,89.4383333333333,0.121666666666667,30,2020-05-30,2020-05-31,0.662824611186523,2020-05-30 20:00:00,6674,9.07666666666667,0.353333333333333,23.5961333333333
"7461","SUKIA_20200530_210000",46.9984646666667,141,19.9993466666667,21,5,2020,"SUKIA","20200530-21",24.5666666666667,95.73,0,30,2020-05-30,2020-05-31,0.662824611186523,2020-05-30 21:00:00,6675,9.07666666666667,0.353333333333333,23.4910666666667
"7462","SUKIA_20200530_220000",29.3323751111111,88,19.9993466666667,22,5,2020,"SUKIA","20200530-22",24.1233333333333,95.965,0,30,2020-05-30,2020-05-31,0.662824611186523,2020-05-30 22:00:00,6676,9.07666666666667,0.353333333333333,23.3877333333333
"7463","SUKIA_20200530_230000",5.33315911111111,16,19.9993466666667,23,5,2020,"SUKIA","20200530-23",23.73,97.2416666666667,0.05,30,2020-05-30,2020-05-31,0.662824611186523,2020-05-30 23:00:00,6677,9.07666666666667,0.353333333333333,23.3272
"7464","SUKIA_20200531_000000",3.66654688888889,11,19.9993466666667,0,5,2020,"SUKIA","20200531-0",23.3483333333333,98.64,0.01,31,2020-05-31,2020-05-31,0.662824611186523,2020-05-31,6678,1.815,9.07666666666667,23.2944
"7465","SUKIA_20200531_010000",1.99993466666667,6,19.9993466666667,1,5,2020,"SUKIA","20200531-1",23.1016666666667,98.8916666666667,0,31,2020-05-31,2020-05-31,0.662824611186523,2020-05-31 01:00:00,6679,1.815,9.07666666666667,23.2642
"7466","SUKIA_20200531_020000",0,0,19.9993466666667,2,5,2020,"SUKIA","20200531-2",23.055,99.1083333333333,0,31,2020-05-31,2020-05-31,0.662824611186523,2020-05-31 02:00:00,6680,1.815,9.07666666666667,23.2288666666667
"7467","SUKIA_20200531_030000",1.99993466666667,6,19.9993466666667,3,5,2020,"SUKIA","20200531-3",22.45,98.1533333333333,0,31,2020-05-31,2020-05-31,0.662824611186523,2020-05-31 03:00:00,6681,1.815,9.07666666666667,23.1990666666667
"7468","SUKIA_20200531_040000",7.33309377777778,22,19.9993466666667,4,5,2020,"SUKIA","20200531-4",22.7183333333333,89.3883333333333,0,31,2020-05-31,2020-05-31,0.662824611186523,2020-05-31 04:00:00,6682,1.815,9.07666666666667,23.1695333333333
"7470","SUKIA_20200531_180000",325.656028222222,977,19.9993466666667,18,5,2020,"SUKIA","20200531-18",28.21,76.5416666666667,0,31,2020-05-31,2020-06-01,0.758981120713931,2020-05-31 18:00:00,6696,1.815,9.07666666666667,23.196
"7471","SUKIA_20200531_190000",21.6659588888889,65,19.9993466666667,19,5,2020,"SUKIA","20200531-19",29.4879310344828,73.801724137931,0,31,2020-05-31,2020-06-01,0.758981120713931,2020-05-31 19:00:00,6697,1.815,9.07666666666667,23.1756666666667
"7472","SUKIA_20200531_200000",20.3326691111111,61,19.9993466666667,20,5,2020,"SUKIA","20200531-20",28.3116666666667,79.505,0,31,2020-05-31,2020-06-01,0.758981120713931,2020-05-31 20:00:00,6698,1.815,9.07666666666667,23.2688666666667
"7473","SUKIA_20200531_210000",36.3321464444444,109,19.9993466666667,21,5,2020,"SUKIA","20200531-21",25.6533333333333,89.87,0.00833333333333333,31,2020-05-31,2020-06-01,0.758981120713931,2020-05-31 21:00:00,6699,1.815,9.07666666666667,23.3466666666667
"7474","SUKIA_20200531_220000",31.6656322222222,95,19.9993466666667,22,5,2020,"SUKIA","20200531-22",24.6816666666667,95.4966666666667,0,31,2020-05-31,2020-06-01,0.758981120713931,2020-05-31 22:00:00,6700,1.815,9.07666666666667,23.3951333333333
"7475","SUKIA_20200531_230000",5.999804,18,19.9993466666667,23,5,2020,"SUKIA","20200531-23",24.3883333333333,96.1016666666667,0,31,2020-05-31,2020-06-01,0.758981120713931,2020-05-31 23:00:00,6701,1.815,9.07666666666667,23.4491333333333
"7476","SUKIA_20200601_000000",1.33328977777778,4,19.9993466666667,0,6,2020,"SUKIA","20200601-0",23.6266666666667,95.8716666666667,0,1,2020-06-01,2020-06-01,0.758981120713931,2020-06-01,6702,0.0183333333333333,1.815,23.4844
"7477","SUKIA_20200601_010000",2.999902,9,19.9993466666667,1,6,2020,"SUKIA","20200601-1",23.2116666666667,96.5083333333333,0,1,2020-06-01,2020-06-01,0.758981120713931,2020-06-01 01:00:00,6703,0.0183333333333333,1.815,23.5159333333333
"7478","SUKIA_20200601_020000",1.33328977777778,4,19.9993466666667,2,6,2020,"SUKIA","20200601-2",23.0866666666667,95.8183333333333,0,1,2020-06-01,2020-06-01,0.758981120713931,2020-06-01 02:00:00,6704,0.0183333333333333,1.815,23.5588666666667
"7479","SUKIA_20200601_030000",3.99986933333333,12,19.9993466666667,3,6,2020,"SUKIA","20200601-3",23.2283333333333,94.9266666666667,0,1,2020-06-01,2020-06-01,0.758981120713931,2020-06-01 03:00:00,6705,0.0183333333333333,1.815,23.6068
"7480","SUKIA_20200601_040000",0,0,19.9993466666667,4,6,2020,"SUKIA","20200601-4",23.6133333333333,91.165,0.00833333333333333,1,2020-06-01,2020-06-01,0.758981120713931,2020-06-01 04:00:00,6706,0.0183333333333333,1.815,23.6727333333333
"7482","SUKIA_20200601_180000",18.6660568888889,56,19.9993466666667,18,6,2020,"SUKIA","20200601-18",27.3516666666667,82.6683333333333,0.00333333333333333,1,2020-06-01,2020-06-02,0.84345758257793,2020-06-01 18:00:00,6720,0.0183333333333333,1.815,24.5511129943503
"7483","SUKIA_20200601_190000",13.6662202222222,41,19.9993466666667,19,6,2020,"SUKIA","20200601-19",27.1533333333333,82.9683333333333,0,1,2020-06-01,2020-06-02,0.84345758257793,2020-06-01 19:00:00,6721,0.0183333333333333,1.815,24.6910302357296
"7484","SUKIA_20200601_200000",45.9984973333333,138,19.9993466666667,20,6,2020,"SUKIA","20200601-20",27.74,79.6166666666667,0,1,2020-06-01,2020-06-02,0.84345758257793,2020-06-01 20:00:00,6722,0.0183333333333333,1.815,24.7788302357296
"7485","SUKIA_20200601_210000",40.9986606666667,123,19.9993466666667,21,6,2020,"SUKIA","20200601-21",26.36,88.565,0,1,2020-06-01,2020-06-02,0.84345758257793,2020-06-01 21:00:00,6723,0.0183333333333333,1.815,24.7799635690629
"7486","SUKIA_20200601_220000",45.9984973333333,138,19.9993466666667,22,6,2020,"SUKIA","20200601-22",26.4783333333333,87.6383333333333,0,1,2020-06-01,2020-06-02,0.84345758257793,2020-06-01 22:00:00,6724,0.0183333333333333,1.815,24.7845635690629
"7487","SUKIA_20200601_230000",24.9991833333333,75,19.9993466666667,23,6,2020,"SUKIA","20200601-23",25.1716666666667,91.805,0,1,2020-06-01,2020-06-02,0.84345758257793,2020-06-01 23:00:00,6725,0.0183333333333333,1.815,24.7951635690629
"7488","SUKIA_20200602_000000",6.99977133333333,21,19.9993466666667,0,6,2020,"SUKIA","20200602-0",24.225,95.9716666666667,0,2,2020-06-02,2020-06-02,0.84345758257793,2020-06-02,6726,0.26,0.0183333333333333,24.7910302357296
"7489","SUKIA_20200602_010000",6.66644888888889,20,19.9993466666667,1,6,2020,"SUKIA","20200602-1",23.88,98.2183333333333,0,2,2020-06-02,2020-06-02,0.84345758257793,2020-06-02 01:00:00,6727,0.26,0.0183333333333333,24.7855635690629
"7490","SUKIA_20200602_020000",2.66657955555556,8,19.9993466666667,2,6,2020,"SUKIA","20200602-2",23.6883333333333,98.9766666666667,0,2,2020-06-02,2020-06-02,0.84345758257793,2020-06-02 02:00:00,6728,0.26,0.0183333333333333,24.7849635690629
"7491","SUKIA_20200602_030000",4.66651422222222,14,19.9993466666667,3,6,2020,"SUKIA","20200602-3",23.41,99.15,0,2,2020-06-02,2020-06-02,0.84345758257793,2020-06-02 03:00:00,6729,0.26,0.0183333333333333,24.7918969023963
