"sound.files","selec","start","end","template","scores","detection.class","reference.row","overlap","pred.class"
"LAGCHIMU_20190809_000000_5min_cut.wav",119,169.520587875231,169.578369068231,"mean.PC1-1",0.451203000515552,"true.positive","630",0.842652011606942,"true.positive"
"LAGCHIMU_20190809_000000_5min_cut.wav",122,178.758425650353,178.816206843353,"mean.PC1-1",0.446811982322687,"true.positive","632",0.839484490921696,"true.positive"
"LAGCHIMU_20190809_000000_5min_cut.wav",124,183.777627636685,183.835408829685,"mean.PC1-1",0.579214746389449,"true.positive","633",0.822575325768582,"true.positive"
"LAGCHIMU_20190809_000000_5min_cut.wav",125,186.224575623087,186.282356816087,"mean.PC1-1",0.506089013028423,"true.positive (split)","634",0.838914108461072,"true.positive"
"LAGCHIMU_20190809_000000_5min_cut.wav",131,188.946500694732,189.004281887732,"mean.PC1-1",0.558438157583604,"true.positive","635",0.720005778796678,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",5,13.1491251595709,13.206906352571,"mean.PC1-1",0.578772968513386,"true.positive","638",0.320203673778759,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",32,67.5354157534982,67.5931969464983,"mean.PC1-1",0.562014178005571,"true.positive (split)","639",0.573092716427106,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",48,116.328185132421,116.385966325421,"mean.PC1-1",0.601213432162433,"true.positive","640",0.673185877557012,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",60,120.616435373171,120.674216566171,"mean.PC1-1",0.670245751823367,"true.positive (split)","641",0.636181191327456,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",71,130.581744171278,130.639525364278,"mean.PC1-1",0.56192967014347,"true.positive","644",0.876424313381589,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",74,133.129633113022,133.187414306022,"mean.PC1-1",0.568186353377318,"true.positive","646",0.825023541463599,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",76,133.275823462139,133.333604655139,"mean.PC1-1",0.464326672801382,"true.positive","645",0.890634329705827,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",79,135.983825643391,136.041606836391,"mean.PC1-1",0.433041773983173,"true.positive","647",0.953509570254306,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",80,140.306883110121,140.364664303122,"mean.PC1-1",0.482165286331304,"true.positive","648",0.755453748487544,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",82,142.040282963931,142.098064156931,"mean.PC1-1",0.570564954367358,"true.positive","649",0.818695192589325,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",83,144.654305635038,144.712086828038,"mean.PC1-1",0.564478854784778,"true.positive","650",1.0143140452589,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",84,145.91084649292,145.96862768592,"mean.PC1-1",0.547703736635211,"true.positive","651",0.983773186185868,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",87,150.682917174793,150.740698367793,"mean.PC1-1",0.521866506784502,"true.positive","653",0.848529125504354,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",88,152.444162809387,152.501944002387,"mean.PC1-1",0.529477297804341,"true.positive","654",0.912622632168198,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",89,155.622062541371,155.679843734371,"mean.PC1-1",0.677563668181287,"true.positive","655",0.938757559384124,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",91,156.882084121852,156.939865314852,"mean.PC1-1",0.500774953869722,"true.positive","656",1.16241379458051,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",92,159.113227307177,159.171008500177,"mean.PC1-1",0.568984908414537,"true.positive (split)","657",0.59565166912704,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",97,161.3478512151,161.4056324081,"mean.PC1-1",0.526193015730949,"true.positive (split)","658",0.525722507378067,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",102,162.931579997195,162.989361190195,"mean.PC1-1",0.438744463904407,"true.positive","659",0.937404344649995,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",103,164.859900316494,164.917681509494,"mean.PC1-1",0.664239469212143,"true.positive","660",0.947426761490504,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",113,169.193399951018,169.251181144018,"mean.PC1-1",0.514383044253039,"true.positive","662",1.06287319051232,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",116,172.96998396986,173.02776516286,"mean.PC1-1",0.515369266583638,"true.positive (split)","663",0.654164511915376,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",119,174.72078743666,174.77856862966,"mean.PC1-1",0.510586347584113,"true.positive (split)","664",0.659062604565023,"true.positive"
"LAGCHIMU_20190809_020000_5min_cut.wav",122,179.74347014559,179.80125133859,"mean.PC1-1",0.651156589510429,"true.positive","665",0.779259088866951,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",19,38.5096700086816,38.5674512016817,"mean.PC1-1",0.475584305776578,"true.positive","667",0.656424564482486,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",22,45.9375320328378,45.9953132258379,"mean.PC1-1",0.688740443783532,"true.positive (split)","669",0.43080397465436,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",37,51.3117677241674,51.3695489171674,"mean.PC1-1",0.61797433722445,"true.positive","670",0.542074028597129,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",38,51.4335930150977,51.4913742080978,"mean.PC1-1",0.430455462669846,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",40,53.9431940082639,54.000975201264,"mean.PC1-1",0.60071154814768,"true.positive (split)","671",0.504769145812349,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",48,56.9018082165736,56.9595894095736,"mean.PC1-1",0.48577162148295,"true.positive","672",0.632600117653124,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",52,63.4977775398051,63.5555587328051,"mean.PC1-1",0.705324783382835,"true.positive (split)","673",0.469581690988263,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",61,65.8681496290508,65.9259308220508,"mean.PC1-1",0.512855580975105,"true.positive","674",0.833898318609726,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",70,96.3871253684143,96.4449065614143,"mean.PC1-1",0.495912433597157,"true.positive (split)","675",0.916512664767489,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",117,135.886365410647,135.944146603647,"mean.PC1-1",0.539270144926555,"true.positive","676",0.589910292901905,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",121,139.31139644709,139.36917764009,"mean.PC1-1",0.577751690946264,"true.positive","677",1.12014304003544,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",123,141.55298180021,141.61076299321,"mean.PC1-1",0.622724596365278,"true.positive","678",0.803718365178449,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",127,142.788638322504,142.846419515504,"mean.PC1-1",0.617614536909862,"true.positive","679",0.904947382441998,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",131,150.634187058421,150.691968251421,"mean.PC1-1",0.536030874540098,"true.positive","680",0.758063859840369,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",137,157.595632254444,157.653413447444,"mean.PC1-1",0.703650311398325,"true.positive (split)","681",0.618298490479786,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",144,161.950016224556,162.007797417556,"mean.PC1-1",0.458691161774461,"true.positive","682",0.943967056110476,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",146,169.068093937489,169.125875130489,"mean.PC1-1",0.496212899998928,"true.positive","683",0.799766593856265,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",150,172.225109333886,172.282890526886,"mean.PC1-1",0.60934916192419,"true.positive (split)","684",0.817498430667707,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",163,178.549582294472,178.607363487472,"mean.PC1-1",0.603789825502245,"true.positive","685",0.660512451500278,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",170,181.605656735526,181.663437928526,"mean.PC1-1",0.440276827945842,"true.positive","686",0.769803586342381,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",201,209.973545909319,210.031327102319,"mean.PC1-1",0.495658764135433,"true.positive","687",0.785664855789875,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",249,273.942265815571,274.000047008571,"mean.PC1-1",0.443948782556931,"true.positive","688",0.662313851612295,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",255,277.134088437948,277.191869630948,"mean.PC1-1",0.567059314369432,"true.positive","689",0.542941456107585,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",266,280.176239988609,280.234021181609,"mean.PC1-1",0.609895170878705,"true.positive (split)","690",0.636745857436538,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",276,284.676814307838,284.734595500838,"mean.PC1-1",0.5892967658331,"true.positive","691",0.468572286742467,"true.positive"
"LAGCHIMU_20190809_220000_5min_cut.wav",281,288.825835644668,288.883616837668,"mean.PC1-1",0.486642518083273,"true.positive","692",0.525058545951527,"true.positive"
"LAGCHIMU_20190812_190000_5min_cut.wav",19,3.47619705969741,3.53397825269745,"mean.PC1-1",0.649074163027162,"true.positive","694",0.490732954457002,"true.positive"
"LAGCHIMU_20190812_190000_5min_cut.wav",61,29.7034418357129,29.7612230287129,"mean.PC1-1",0.605585792082802,"true.positive (split)","696",0.483898532565053,"true.positive"
"LAGCHIMU_20190812_190000_5min_cut.wav",285,157.821879223315,157.879660416315,"mean.PC1-1",0.636679066405766,"true.positive (split)","700",0.551738526552144,"true.positive"
"LAGCHIMU_20190812_190000_5min_cut.wav",293,159.844179052759,159.901960245759,"mean.PC1-1",0.695480008388138,"true.positive","701",0.752149732483596,"true.positive"
"LAGCHIMU_20190812_190000_5min_cut.wav",511,245.034864639087,245.092645832087,"mean.PC1-1",0.56262991690487,"true.positive","703",0.452394859301724,"true.positive"
"LAGCHIMU_20190812_190000_5min_cut.wav",514,246.663842814956,246.721624007956,"mean.PC1-1",0.449529253392003,"true.positive","704",0.564386004441766,"true.positive"
"LAGCHIMU_20190812_190000_5min_cut.wav",517,248.44249206254,248.50027325554,"mean.PC1-1",0.625512141519492,"true.positive (split)","705",0.731182591597555,"true.positive"
"LAGCHIMU_20190909_190000_5min_cut.wav",12,3.99134400420309,4.04912519720313,"mean.PC1-1",0.683121886165468,"true.positive (split)","718",0.859971640453752,"true.positive"
"LAGCHIMU_20190909_190000_5min_cut.wav",31,11.3704759119871,11.4282571049872,"mean.PC1-1",0.700659537449457,"true.positive","711",0.57767898150724,"true.positive"
"LAGCHIMU_20190909_190000_5min_cut.wav",222,101.503787587491,101.561568780491,"mean.PC1-1",0.650221362876321,"true.positive","712",0.804223954207306,"true.positive"
"LAGCHIMU_20190909_190000_5min_cut.wav",227,105.471811349224,105.529592542224,"mean.PC1-1",0.585585698212952,"true.positive (split)","719",0.881155389923474,"true.positive"
"LAGCHIMU_20190909_190000_5min_cut.wav",281,133.11571022263,133.17349141563,"mean.PC1-1",0.604657264121015,"true.positive","713",0.844724226100184,"true.positive"
"LAGCHIMU_20190909_190000_5min_cut.wav",362,178.030954627368,178.088735820368,"mean.PC1-1",0.647903559268816,"true.positive","714",0.709156631385598,"true.positive"
"LAGCHIMU_20190909_190000_5min_cut.wav",369,181.421178437832,181.478959630832,"mean.PC1-1",0.475547516891384,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_190000_5min_cut.wav",375,184.08393122531,184.14171241831,"mean.PC1-1",0.696253162711257,"true.positive","720",0.8861338324201,"true.positive"
"LAGCHIMU_20190909_190000_5min_cut.wav",434,216.837530872597,216.895312065597,"mean.PC1-1",0.595331133013268,"true.positive","716",0.710940241882898,"true.positive"
"LAGCHIMU_20190909_190000_5min_cut.wav",445,221.334624469228,221.392405662228,"mean.PC1-1",0.533579109835913,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",43,40.0725144551887,40.1302956481887,"mean.PC1-1",0.590386447844758,"true.positive","724",0.629485475452638,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",61,45.8087452967114,45.8665264897115,"mean.PC1-1",0.565237755126267,"true.positive","725",0.570826072478141,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",69,48.9031076863435,48.9608888793435,"mean.PC1-1",0.617874429677763,"true.positive","726",0.686659905023483,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",70,48.9831643060978,49.0409454990978,"mean.PC1-1",0.456797732211192,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",84,56.6651190799088,56.7229002729088,"mean.PC1-1",0.502165874127505,"true.positive","727",0.809755039048316,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",98,73.0175538453661,73.0753350383662,"mean.PC1-1",0.589228767301572,"true.positive","728",0.57621693367681,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",137,104.91837645614,104.97615764914,"mean.PC1-1",0.556023584858098,"true.positive","729",1.03003930519034,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",140,107.514995514257,107.572776707257,"mean.PC1-1",0.683516376402323,"true.positive (split)","730",1.29525832299054,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",142,107.574167798423,107.631948991423,"mean.PC1-1",0.505860051657225,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",143,107.619417192197,107.677198385197,"mean.PC1-1",0.470710618330597,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",158,115.301371966008,115.359153159008,"mean.PC1-1",0.572169157614429,"true.positive (split)","731",0.708129598338981,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",169,118.507117478776,118.564898671776,"mean.PC1-1",0.5673032120506,"true.positive","732",1.03841168145019,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",174,122.475141240509,122.532922433509,"mean.PC1-1",0.707726740500958,"true.positive","734",1.17004666076401,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",175,122.534313524676,122.592094717676,"mean.PC1-1",0.433529773504356,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",264,189.691375330706,189.749156523707,"mean.PC1-1",0.516018502325736,"true.positive","735",0.9634520992629,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",270,193.144252147934,193.202033340934,"mean.PC1-1",0.461198369377532,"true.positive","736",0.831130900280378,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",274,196.200326588988,196.258107781988,"mean.PC1-1",0.599397339118323,"true.positive (split)","737",0.94752668564022,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",290,206.558957040669,206.61673823367,"mean.PC1-1",0.576588845172798,"true.positive","738",0.912496684148362,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",310,216.388517657454,216.446298850454,"mean.PC1-1",0.488784930353232,"true.positive","739",0.671976658329509,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",312,218.104513898273,218.162295091273,"mean.PC1-1",0.670858476210933,"true.positive","740",0.769549649525128,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",313,218.167166905037,218.224948098037,"mean.PC1-1",0.537609042894554,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",327,221.230202791287,221.287983984287,"mean.PC1-1",0.589460757393854,"true.positive","741",0.931058821163673,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",332,226.298134893992,226.355916086992,"mean.PC1-1",0.58354181908143,"true.positive","742",0.856517860076876,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",333,226.339903565168,226.397684758168,"mean.PC1-1",0.438070187695286,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",340,229.803222550189,229.861003743189,"mean.PC1-1",0.617176871210042,"true.positive","743",0.583614180629931,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",347,233.61809451761,233.67587571061,"mean.PC1-1",0.560575524729021,"true.positive (split)","744",0.788817783409301,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",350,235.107843789559,235.165624982559,"mean.PC1-1",0.668891811138214,"true.positive","745",0.566473464209681,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",351,235.170496796323,235.228277989323,"mean.PC1-1",0.533330380363044,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",366,242.302497399648,242.360278592648,"mean.PC1-1",0.464598074857399,"true.positive","746",0.486924663702946,"true.positive"
"LAGCHIMU_20190909_210000_5min_cut.wav",372,244.498833358993,244.556614551993,"mean.PC1-1",0.677227256504225,"true.positive","747",0.750067270577391,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",1,0.336585276291172,0.394366469291211,"mean.PC1-1",0.586527122699388,"true.positive","748",0.450083667531268,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",3,5.27224992027126,5.3300311132713,"mean.PC1-1",0.480727065820235,"true.positive","749",0.55282704076461,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",10,11.5305891514957,11.5883703444957,"mean.PC1-1",0.533454409194766,"true.positive (split)","750",0.567573691845142,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",92,105.701539040693,105.759320233693,"mean.PC1-1",0.550242454802811,"true.positive","751",1.13237647801197,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",108,110.658088020261,110.715869213261,"mean.PC1-1",0.514723672801245,"true.positive","752",1.01747038876614,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",113,114.72009129214,114.77787248514,"mean.PC1-1",0.587210670938975,"true.positive (split)","753",0.767382933837524,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",125,118.510598201374,118.568379394374,"mean.PC1-1",0.588045867720278,"true.positive","754",1.2795644594283,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",126,119.669678826512,119.727460019512,"mean.PC1-1",0.613040620342236,"true.positive","755",0.850611322518878,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",130,121.712862991545,121.770644184545,"mean.PC1-1",0.6909314960311,"true.positive (split)","756",0.878269849535804,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",132,121.817284669485,121.875065862485,"mean.PC1-1",0.462971713166702,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",152,125.952383115923,126.010164308923,"mean.PC1-1",0.540562159884216,"true.positive","757",1.37248482159782,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",153,127.591803459586,127.649584652586,"mean.PC1-1",0.449487041978502,"true.positive","758",1.01296214597646,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",154,129.279953919622,129.337735112622,"mean.PC1-1",0.544385373442626,"true.positive (split)","759",1.11343895060443,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",159,130.198864685497,130.256645878497,"mean.PC1-1",0.562034652809251,"true.positive","760",0.972923455963619,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",164,133.084383719248,133.142164912248,"mean.PC1-1",0.63393547652929,"true.positive (split)","761",1.29085342339145,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",166,133.192286119786,133.250067312786,"mean.PC1-1",0.491257075016169,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",181,148.737193242505,148.794974435505,"mean.PC1-1",0.662369247984462,"true.positive","763",0.991716881394651,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",193,152.238800176104,152.296581369104,"mean.PC1-1",0.5572049071345,"true.positive","764",1.02418389722459,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",197,157.045678083958,157.103459276958,"mean.PC1-1",0.541936477487189,"true.positive","765",0.842703157140134,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",203,161.170334362601,161.228115555602,"mean.PC1-1",0.474756369929427,"true.positive","766",1.02916208771818,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",208,166.234785742708,166.292566935708,"mean.PC1-1",0.708966760697994,"true.positive","767",0.874428578079083,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",209,166.273073691286,166.330854884286,"mean.PC1-1",0.441081921684386,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",212,167.453038652012,167.510819845012,"mean.PC1-1",0.550927180714892,"true.positive","768",1.15638466702786,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",216,173.032636976624,173.090418169624,"mean.PC1-1",0.492602729483838,"true.positive","769",0.920994949528691,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",217,173.439881520592,173.497662713592,"mean.PC1-1",0.519266738696686,"true.positive","770",1.00653247151485,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",219,177.947417285016,178.005198478016,"mean.PC1-1",0.509738509929145,"true.positive","771",1.0806760147302,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",232,184.219679406633,184.277460599633,"mean.PC1-1",0.477814170795,"true.positive","772",0.716276919504141,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",236,186.370765972204,186.428547165204,"mean.PC1-1",0.636385973203606,"true.positive","773",1.19583862011183,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",237,186.416015365978,186.473796558978,"mean.PC1-1",0.491156697923493,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",238,186.433418978968,186.491200171968,"mean.PC1-1",0.474449793838906,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",244,187.307080351069,187.364861544069,"mean.PC1-1",0.547015138911465,"true.positive","774",1.0631030200449,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",246,190.129946378056,190.187727571056,"mean.PC1-1",0.498177305506696,"true.positive","775",0.741978018543936,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",248,194.571348413118,194.629129606118,"mean.PC1-1",0.456808229832375,"true.positive","776",0.9217280543571,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",253,201.400526150417,201.458307343417,"mean.PC1-1",0.477786050081812,"true.positive","777",1.03347549050462,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",258,205.177110169259,205.234891362259,"mean.PC1-1",0.601108097051818,"true.positive (merged)","778-779",NA,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",258,205.177110169259,205.234891362259,"mean.PC1-1",0.601108097051818,"true.positive (merged)","778-779",NA,"true.positive"
"LAGCHIMU_20190909_220000_5min_cut.wav",266,208.351529178645,208.409310371645,"mean.PC1-1",0.589446613507113,"true.positive","780",0.855740714620055,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",28,74.3611127681985,74.4188939611985,"mean.PC1-1",0.536734332961867,"true.positive","783",0.548349610169688,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",32,78.8790907004172,78.9368718934173,"mean.PC1-1",0.510427350244434,"true.positive","784",0.586587144518356,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",41,83.6128734337127,83.6706546267127,"mean.PC1-1",0.510315401027892,"true.positive","785",0.702864949392382,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",47,88.9557826216601,89.0135638146601,"mean.PC1-1",0.683738441990485,"true.positive","786",0.679842738211542,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",53,91.4096920532581,91.4674732462581,"mean.PC1-1",0.56417334661041,"true.positive","787",0.62382710494263,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",55,94.5701881722524,94.6279693652524,"mean.PC1-1",0.588395268100937,"true.positive","788",0.552121650539149,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",64,102.46794774714,102.52572894014,"mean.PC1-1",0.479197704902451,"true.positive","789",0.522902646562011,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",72,112.962326380144,113.020107573144,"mean.PC1-1",0.534667292482109,"true.positive","791",0.747634259072965,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",93,169.548433656015,169.606214849015,"mean.PC1-1",0.630316496333718,"true.positive","792",0.786311959045029,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",112,199.764586529351,199.822367722351,"mean.PC1-1",0.485027057836213,"true.positive","793",0.733434515267075,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",119,209.343535119079,209.401316312079,"mean.PC1-1",0.593554350005544,"true.positive","795",0.73802721745736,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",121,212.427455340917,212.485236533917,"mean.PC1-1",0.668528879070284,"true.positive","796",0.572541432539616,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",122,212.469224012093,212.527005205093,"mean.PC1-1",0.473403941484339,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190909_230000_5min_cut.wav",126,223.569248377151,223.627029570151,"mean.PC1-1",0.521980952024397,"true.positive","797",0.683111136532994,"true.positive"
"LAGCHIMU_20190910_020000_5min_cut.wav",98,202.963370596924,203.021151789924,"mean.PC1-1",0.658430258958029,"true.positive (split)","800",0.79502712430513,"true.positive"
"LAGCHIMU_20190910_020000_5min_cut.wav",116,217.415330823867,217.473112016867,"mean.PC1-1",0.588163552465531,"true.positive (split)","801",0.76355112148606,"true.positive"
"LAGCHIMU_20190910_030000_5min_cut.wav",14,31.9450271888322,32.0028083818323,"mean.PC1-1",0.51051365056046,"true.positive","802",0.646968581841303,"true.positive"
"LAGCHIMU_20190910_030000_5min_cut.wav",16,34.8653534485637,34.9231346415638,"mean.PC1-1",0.601056177611302,"true.positive","803",1.03355966997851,"true.positive"
"LAGCHIMU_20190910_030000_5min_cut.wav",26,64.7403955072951,64.7981767002952,"mean.PC1-1",0.637103544517851,"true.positive","804",0.965157826714106,"true.positive"
"LAGCHIMU_20190910_030000_5min_cut.wav",46,87.7792983835322,87.8370795765323,"mean.PC1-1",0.62589146966445,"true.positive","808",0.820047245169076,"true.positive"
"LAGCHIMU_20190910_030000_5min_cut.wav",49,95.5413097770975,95.5990909700976,"mean.PC1-1",0.535200076939804,"true.positive","806",0.91135237964354,"true.positive"
"LAGCHIMU_20190910_030000_5min_cut.wav",62,108.54180868067,108.59958987367,"mean.PC1-1",0.723961472303814,"true.positive","807",0.880439372457483,"true.positive"
"LAGCHIMU_20190910_030000_5min_cut.wav",99,157.870609339687,157.928390532687,"mean.PC1-1",0.636906923808925,"false.positive",NA,NA,"true.positive"
"LAGCHIMU_20190910_200000_5min_cut.wav",3,6.50790644256529,6.56568763556533,"mean.PC1-1",0.603389697219599,"true.positive","810",0.736179722851786,"true.positive"
"LAGCHIMU_20190910_200000_5min_cut.wav",9,23.7374833027215,23.7952644957215,"mean.PC1-1",0.585238779820384,"true.positive (split)","811",0.224870277223717,"true.positive"
"LAGCHIMU_20190910_200000_5min_cut.wav",14,27.8725817491589,27.930362942159,"mean.PC1-1",0.644686478368873,"true.positive","812",0.5081098275748,"true.positive"
"LAGCHIMU_20190910_200000_5min_cut.wav",19,29.9331695271817,29.9909507201817,"mean.PC1-1",0.662453599766382,"true.positive","813",0.3925129007138,"true.positive"
